id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 9:00,NO2,11,68,37,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 9:00,CO,30,91,82,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 9:00,OZONE,6,149,9,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,PM2.5,103,375,286,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,PM10,125,315,211,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,NO2,47,103,68,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,NH3,7,9,8,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,SO2,11,24,15,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,CO,22,77,62,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 9:00,OZONE,6,170,14,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 9:00,PM2.5,90,333,246,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 9:00,PM10,103,210,151,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 9:00,NO2,9,12,10,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 9:00,CO,18,60,48,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 9:00,OZONE,18,76,23,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 9:00,PM2.5,106,330,282,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 9:00,PM10,127,376,232,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 9:00,NO2,32,369,223,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 9:00,CO,20,114,79,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 9:00,OZONE,2,150,4,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",14-10-19 9:00,PM2.5,89,360,274,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,PM2.5,75,357,271,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,PM10,108,352,209,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,NO2,28,114,69,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,NH3,6,8,7,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,SO2,15,38,22,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,CO,25,102,79,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 10:00,OZONE,1,106,6,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,PM2.5,147,365,307,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,PM10,173,405,274,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,NO2,89,140,117,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,NH3,12,18,16,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,SO2,6,25,13,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,CO,25,161,105,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 10:00,OZONE,15,27,22,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,PM2.5,98,356,278,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,PM10,141,329,217,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,NO2,22,120,75,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,NH3,7,10,8,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,SO2,16,38,23,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,CO,38,111,78,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 10:00,OZONE,15,192,21,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 10:00,PM2.5,103,329,238,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 10:00,PM10,124,216,169,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 10:00,NO2,11,68,37,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 10:00,CO,30,91,78,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 10:00,OZONE,6,149,17,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,PM2.5,103,375,283,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,PM10,125,315,207,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,NO2,47,103,68,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,NH3,7,9,8,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,SO2,11,22,15,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,CO,22,77,62,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 10:00,OZONE,6,170,16,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 10:00,PM2.5,90,333,245,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 10:00,PM10,103,210,148,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 10:00,NO2,9,12,10,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 10:00,CO,18,60,47,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 10:00,OZONE,18,76,23,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 10:00,PM2.5,106,330,279,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 10:00,PM10,127,376,228,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 10:00,NO2,32,369,223,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 10:00,CO,20,114,74,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 10:00,OZONE,2,150,5,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",14-10-19 10:00,PM2.5,89,360,270,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,PM2.5,75,357,270,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,PM10,108,352,208,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,NO2,28,114,68,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,NH3,6,8,7,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,SO2,15,38,21,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,CO,25,102,73,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 11:00,OZONE,1,98,12,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,PM2.5,147,365,307,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,PM10,173,457,280,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,NO2,89,140,118,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,NH3,12,18,16,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,SO2,6,18,12,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,CO,25,161,108,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 11:00,OZONE,15,27,22,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,PM2.5,98,356,274,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,PM10,141,329,215,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,NO2,22,120,76,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,NH3,7,10,8,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,SO2,16,35,22,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,CO,38,111,74,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 11:00,OZONE,15,192,27,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 11:00,PM2.5,103,329,234,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 11:00,PM10,124,216,168,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 11:00,NO2,11,68,36,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 11:00,CO,30,91,72,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 11:00,OZONE,6,149,29,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,PM2.5,103,375,283,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,PM10,125,315,205,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,NO2,47,103,68,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,NH3,7,9,8,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,SO2,11,22,14,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,CO,22,77,61,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 11:00,OZONE,6,170,24,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 11:00,PM2.5,90,333,248,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 11:00,PM10,103,210,148,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 11:00,NO2,9,12,10,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 11:00,CO,18,60,46,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 11:00,OZONE,18,76,26,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 11:00,PM2.5,106,330,278,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 11:00,PM10,127,376,226,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 11:00,NO2,32,369,223,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 11:00,CO,20,114,70,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 11:00,OZONE,2,150,8,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",14-10-19 11:00,PM2.5,89,360,270,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,PM2.5,75,357,265,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,PM10,108,352,205,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,NO2,28,114,69,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,NH3,6,8,7,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,SO2,15,37,21,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,CO,25,102,73,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 12:00,OZONE,1,96,21,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,PM2.5,147,365,304,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,PM10,173,457,278,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,NO2,89,140,119,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,NH3,12,21,16,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,SO2,6,18,11,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,CO,25,161,107,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 12:00,OZONE,15,27,22,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,PM2.5,98,356,271,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,PM10,141,329,214,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,NO2,22,120,75,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,NH3,7,10,8,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,SO2,16,34,22,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,CO,40,111,71,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 12:00,OZONE,15,167,38,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 12:00,PM2.5,103,329,237,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 12:00,PM10,124,216,167,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 12:00,NO2,10,68,36,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 12:00,CO,26,91,66,NA
83,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 12:00,OZONE,6,149,43,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,PM2.5,103,375,282,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,PM10,125,315,204,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,NO2,46,103,68,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,NH3,7,9,8,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,SO2,11,18,14,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,CO,22,77,58,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 12:00,OZONE,6,154,38,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 12:00,PM2.5,90,333,249,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 12:00,PM10,103,210,148,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 12:00,NO2,9,12,10,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 12:00,CO,18,60,45,NA
95,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 12:00,OZONE,18,67,28,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 12:00,PM2.5,106,330,276,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 12:00,PM10,127,376,225,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 12:00,NO2,32,369,223,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 12:00,CO,20,114,66,NA
100,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 12:00,OZONE,2,150,15,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,PM2.5,75,357,260,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,PM10,108,352,203,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,NO2,28,114,69,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,NH3,6,8,7,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,SO2,15,37,20,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,CO,25,102,69,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 1:00,OZONE,1,112,34,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,PM2.5,147,365,302,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,PM10,173,457,274,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,NO2,89,140,119,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,NH3,14,21,16,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,SO2,6,18,11,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,CO,25,161,99,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 1:00,OZONE,15,27,21,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,PM2.5,98,356,267,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,PM10,141,329,213,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,NO2,22,120,75,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,NH3,7,10,8,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,SO2,16,34,21,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,CO,40,111,67,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 1:00,OZONE,15,182,182,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 1:00,PM2.5,103,329,237,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 1:00,PM10,124,216,167,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 1:00,NO2,10,68,36,NA
83,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 1:00,CO,26,91,58,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 1:00,OZONE,6,162,162,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,PM2.5,103,375,282,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,PM10,125,315,204,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,NO2,46,103,68,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,NH3,7,9,8,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,SO2,11,18,14,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,CO,22,77,56,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 1:00,OZONE,6,167,167,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 1:00,PM2.5,90,333,245,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 1:00,PM10,103,210,148,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 1:00,NO2,9,12,10,NA
95,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 1:00,CO,18,60,44,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 1:00,OZONE,18,71,32,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 1:00,PM2.5,106,330,275,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 1:00,PM10,127,376,226,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 1:00,NO2,32,369,222,NA
100,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 1:00,CO,20,114,62,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,PM2.5,75,357,259,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,PM10,108,352,203,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,NO2,28,114,68,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,NH3,5,8,7,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,SO2,15,37,20,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,CO,25,102,64,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 2:00,OZONE,1,112,45,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,PM2.5,147,365,298,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,PM10,173,457,274,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,NO2,89,140,118,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,NH3,13,21,16,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,SO2,2,18,11,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,CO,25,161,99,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 2:00,OZONE,15,27,22,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,PM2.5,98,356,263,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,PM10,141,329,212,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,NO2,25,120,75,NA
76,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,NH3,7,10,8,NA
77,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,SO2,16,34,21,NA
78,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,CO,40,111,64,NA
79,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 2:00,OZONE,15,182,177,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 2:00,PM2.5,103,329,239,NA
81,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 2:00,PM10,124,216,167,NA
82,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 2:00,NO2,10,68,36,NA
83,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 2:00,CO,26,91,54,NA
84,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",14-10-19 2:00,OZONE,6,162,152,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,PM2.5,103,375,280,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,PM10,125,315,203,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,NO2,46,103,67,NA
88,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,NH3,7,9,8,NA
89,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,SO2,11,18,14,NA
90,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,CO,22,77,52,NA
91,India,Delhi,Delhi,"Bawana, Delhi - DPCC",14-10-19 2:00,OZONE,6,167,157,NA
92,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 2:00,PM2.5,90,333,243,NA
93,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 2:00,PM10,103,210,148,NA
94,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 2:00,NO2,9,12,10,NA
95,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 2:00,CO,18,60,42,NA
96,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",14-10-19 2:00,OZONE,18,73,38,NA
97,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 2:00,PM2.5,106,330,270,NA
98,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 2:00,PM10,127,376,225,NA
99,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 2:00,NO2,32,369,217,NA
100,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",14-10-19 2:00,CO,20,114,56,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,PM2.5,75,357,254,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,PM10,108,352,203,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,NO2,28,114,68,NA
62,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,NH3,5,8,7,NA
63,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,SO2,15,37,20,NA
64,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,CO,25,102,59,NA
65,India,Delhi,Delhi,"Alipur, Delhi - DPCC",14-10-19 3:00,OZONE,1,112,57,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,PM2.5,147,365,293,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,PM10,173,457,272,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,NO2,89,140,118,NA
69,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,NH3,13,21,16,NA
70,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,SO2,2,18,11,NA
71,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,CO,25,161,97,NA
72,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",14-10-19 3:00,OZONE,15,27,21,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",14-10-19 3:00,PM2.5,98,356,261,NA
